dataset,protocol,seed,method,n_test,n_train,n_cal,n_cliffA,n_cliffB,cov_all,cov_cliffA,cov_noncliffA,gapA_pp,cov_cliffB,cov_noncliffB,gapB_pp,width_all,width_cliffA,nn_sim_mean,nn_sim_median,y_mean_test,y_mean_train
CHEMBL237_Ki,act_shift40,98978916,adaptive,1041,1171,391,154,48,0.2276657060518732,0.2077922077922078,0.23111612175873733,2.3323913966529526,0.2708333333333333,0.2255790533736153,-4.525427995971801,1.922894205478091,1.681871185149409,0.6691233460433405,0.6590909090909091,8.709767232400912,6.435016916993117
CHEMBL237_Ki,act_shift40,91819329,global,1041,1171,391,154,43,0.18539865513928913,0.12337662337662338,0.19616685456595265,7.279023118932927,0.046511627906976744,0.19138276553106212,14.487113762408537,1.8571879486636043,1.8571879486636045,0.6736468193998292,0.6739130434782609,8.709767232400912,6.449101900038719
CHEMBL237_Ki,act_shift40,91819329,mondrian_wstd,1041,1171,391,154,43,0.18251681075888568,0.11688311688311688,0.1939120631341601,7.702894625104322,0.023255813953488372,0.18937875751503006,16.612294356154166,1.9008565718574835,1.7759913913780654,0.6736468193998292,0.6739130434782609,8.709767232400912,6.449101900038719
CHEMBL237_Ki,act_shift40,91819329,mondrian_rfstd,1041,1171,391,154,43,0.1834774255523535,0.11038961038961038,0.19616685456595265,8.577724417634226,0.023255813953488372,0.1903807615230461,16.71249475695577,1.8501638383791772,1.7960746347943277,0.6736468193998292,0.6739130434782609,8.709767232400912,6.449101900038719
CHEMBL237_Ki,act_shift40,91819329,mondrian_nb,1041,1171,391,154,43,0.16042267050912584,0.09740259740259741,0.1713641488162345,7.3961551413637086,0.023255813953488372,0.16633266533066132,14.307685137717296,1.869599076415375,1.7029188284150938,0.6736468193998292,0.6739130434782609,8.709767232400912,6.449101900038719
CHEMBL237_Ki,act_shift40,91819329,adaptive,1041,1171,391,154,43,0.2641690682036503,0.24675324675324675,0.26719278466741825,2.0439537914171497,0.32558139534883723,0.26152304609218435,-6.405834925665288,2.1017351152682067,2.0405597366042385,0.6736468193998292,0.6739130434782609,8.709767232400912,6.449101900038719
CHEMBL237_Ki,act_shift20,51912928,global,521,1561,521,80,46,0.23032629558541268,0.175,0.24036281179138322,6.536281179138323,0.08695652173913043,0.24421052631578946,15.725400457665902,1.9809460197641757,1.9809460197641755,0.7396278687069533,0.7575757575757576,9.37112116541336,6.844155380159541
CHEMBL237_Ki,act_shift20,51912928,mondrian_wstd,521,1561,521,80,46,0.2092130518234165,0.175,0.21541950113378686,4.041950113378687,0.08695652173913043,0.22105263157894736,13.409610983981693,1.903719844279437,1.7957854531053534,0.7396278687069533,0.7575757575757576,9.37112116541336,6.844155380159541
CHEMBL237_Ki,act_shift20,51912928,mondrian_rfstd,521,1561,521,80,46,0.2072936660268714,0.1875,0.2108843537414966,2.338435374149661,0.08695652173913043,0.21894736842105264,13.19908466819222,1.9990865101143303,1.8942883459239632,0.7396278687069533,0.7575757575757576,9.37112116541336,6.844155380159541
CHEMBL237_Ki,act_shift20,51912928,mondrian_nb,521,1561,521,80,46,0.21497120921305182,0.1625,0.22448979591836735,6.198979591836734,0.08695652173913043,0.22736842105263158,14.041189931350115,1.9454014669090385,1.7667138731718393,0.7396278687069533,0.7575757575757576,9.37112116541336,6.844155380159541
