dataset,split,seed,signal,auc_fail,auc_cliffB,auc_cliffA,misalignB,misalignA
CHEMBL287_Ki,random,98978916,rf_std,0.6831666666666667,0.47619047619047616,0.40497076023391815,0.20697619047619054,0.27819590643274855
CHEMBL287_Ki,random,98978916,d_wstd,0.49230346344145137,0.6562962962962963,0.559076682316119,-0.1639928328548449,-0.06677321887466758
CHEMBL287_Ki,random,98978916,d_nb,0.6379166666666667,0.2397039897039897,0.3026315789473684,0.398212676962677,0.33528508771929827
CHEMBL287_Ki,random,98978916,d_nn_sim,0.6089884551951622,0.09666666666666666,0.236697965571205,0.5123217885284955,0.37229048962395717
CHEMBL287_Ki,random,91819329,rf_std,0.6711560044893379,0.47701149425287354,0.3764705882352941,0.19414451023646434,0.29468541625404376
CHEMBL287_Ki,random,91819329,d_wstd,0.5039332913782253,0.7078059071729957,0.6437229437229437,-0.20387261579477045,-0.1397896523447184
CHEMBL287_Ki,random,91819329,d_nb,0.5995136550692106,0.1417624521072797,0.2754901960784314,0.45775120296193095,0.3240234589907792
CHEMBL287_Ki,random,91819329,d_nn_sim,0.63058527375708,0.08913502109704641,0.07662337662337662,0.5414502526600335,0.5539618971337034
CHEMBL3979_EC50,random,6021738,rf_std,0.6008,0.413338997451147,0.3666326009197752,0.187461002548853,0.23416739908022483
CHEMBL3979_EC50,random,6021738,d_wstd,0.6939838435374149,0.8081774684645499,0.7428646242471851,-0.11419362492713492,-0.0488807807097702
CHEMBL3979_EC50,random,6021738,d_nb,0.4849,0.21346644010195412,0.17309657639243742,0.27143355989804585,0.3118034236075626
CHEMBL3979_EC50,random,6021738,d_nn_sim,0.5401785714285714,0.12570682905611136,0.1137732390678188,0.41447174237246004,0.4264053323607526
CHEMBL3979_EC50,random,98978916,rf_std,0.5500565610859729,0.4307458143074581,0.34419856459330145,0.11931074677851478,0.20585799649267145
CHEMBL3979_EC50,random,98978916,d_wstd,0.4961890243902439,0.5705426356589147,0.6176829268292683,-0.0743536112686708,-0.12149390243902436
CHEMBL3979_EC50,random,98978916,d_nb,0.5732466063348416,0.2656012176560122,0.21770334928229665,0.3076453886788294,0.35554325705254497
CHEMBL3979_EC50,random,98978916,d_nn_sim,0.688109756097561,0.16434108527131783,0.18003048780487804,0.5237686708262431,0.5080792682926829
CHEMBL3979_EC50,random,91819329,rf_std,0.6647933284989123,0.5036008230452675,0.4081937799043062,0.16119250545364472,0.25659954859460604
CHEMBL3979_EC50,random,91819329,d_wstd,0.5742984693877551,0.6503422854133755,0.6602328431372549,-0.07604381602562038,-0.08593437374949986
CHEMBL3979_EC50,random,91819329,d_nb,0.6506526468455403,0.3263888888888889,0.25927033492822965,0.32426375795665136,0.3913823119173106
CHEMBL3979_EC50,random,91819329,d_nn_sim,0.6263818027210885,0.10031595576619273,0.08118872549019608,0.5260658469548958,0.5451930772308924
