dataset,split,seed,method,n_test,n_cliffB,n_cliffA,cov_all,cov_cliffB,cov_noncliffB,gapB_pp,cov_cliffA,cov_noncliffA,gapA_pp,width_all,width_cliffA,width_noncliffA
CHEMBL214_Ki,random,98978916,global,664,24,48,0.9051204819277109,0.5833333333333334,0.9171875,33.385416666666664,0.7291666666666666,0.9188311688311688,18.966450216450216,2.3273768982233136,2.3273768982233136,2.3273768982233136
CHEMBL214_Ki,random,98978916,mondrian_wstd,664,24,48,0.8975903614457831,0.5,0.9125,41.25,0.6041666666666666,0.9204545454545454,31.62878787878788,2.257558196098397,2.161403586415856,2.265050763086647
CHEMBL214_Ki,random,98978916,mondrian_nb,664,24,48,0.9126506024096386,0.5833333333333334,0.925,34.166666666666664,0.7083333333333334,0.9285714285714286,22.023809523809522,2.3616204119200903,2.2022793875817883,2.374036595634763
CHEMBL214_Ki,random,98978916,mondrian_rfstd,664,24,48,0.9051204819277109,0.5416666666666666,0.91875,37.708333333333336,0.7083333333333334,0.9204545454545454,21.212121212121204,2.214379319739257,2.226778452898611,2.2134131535190473
CHEMBL214_Ki,random,91819329,global,664,21,45,0.9036144578313253,0.6190476190476191,0.9129082426127527,29.386062356513364,0.7555555555555555,0.9143780290791599,15.882247352360434,2.2081257832217887,2.2081257832217887,2.2081257832217887
CHEMBL214_Ki,random,91819329,mondrian_wstd,664,21,45,0.9051204819277109,0.6666666666666666,0.9129082426127527,24.624157594608608,0.7777777777777778,0.9143780290791599,13.660025130138209,2.176073168279131,2.1259467565169885,2.1797172531406765
CHEMBL214_Ki,random,91819329,mondrian_nb,664,21,45,0.9171686746987951,0.6190476190476191,0.926905132192846,30.78575131452269,0.7555555555555555,0.9289176090468497,17.33620534912942,2.265552304880264,1.9586471955204217,2.2878636617804142
CHEMBL214_Ki,random,91819329,mondrian_rfstd,664,21,45,0.9216867469879518,0.7142857142857143,0.9284603421461898,21.417462786047547,0.7777777777777778,0.9321486268174475,15.43708490396697,2.1849828995347997,2.073359975163109,2.193097651710448
CHEMBL219_Ki,random,6021738,global,373,10,28,0.9249329758713136,1.0,0.9228650137741047,-7.7134986225895315,0.9642857142857143,0.9217391304347826,-4.254658385093169,2.4526953910943887,2.4526953910943896,2.4526953910943887
CHEMBL219_Ki,random,6021738,mondrian_wstd,373,10,28,0.9276139410187667,0.9,0.928374655647383,2.837465564738295,0.9285714285714286,0.927536231884058,-0.10351966873706209,2.6979280212956067,2.6144830481155874,2.7047003669449996
CHEMBL219_Ki,random,6021738,mondrian_nb,373,10,28,0.9276139410187667,1.0,0.9256198347107438,-7.438016528925617,0.9285714285714286,0.927536231884058,-0.10351966873706209,2.624323432410959,2.400738780972001,2.642469433107454
CHEMBL219_Ki,random,6021738,mondrian_rfstd,373,10,28,0.9302949061662198,0.7,0.9366391184573003,23.663911845730034,0.8214285714285714,0.9391304347826087,11.770186335403732,2.4013558735711062,2.1212022718431514,2.424092977479462
CHEMBL219_Ki,random,98978916,global,373,16,34,0.8793565683646113,0.875,0.8795518207282913,0.45518207282913004,0.9117647058823529,0.8761061946902655,-3.5658511192087405,2.333914137781248,2.333914137781248,2.333914137781248
CHEMBL219_Ki,random,98978916,mondrian_wstd,373,16,34,0.903485254691689,1.0,0.8991596638655462,-10.084033613445376,0.9705882352941176,0.8967551622418879,-7.383307305222974,2.467103153007365,2.695273425052966,2.444218818937894
CHEMBL219_Ki,random,98978916,mondrian_nb,373,16,34,0.900804289544236,0.875,0.9019607843137255,2.6960784313725505,0.8823529411764706,0.9026548672566371,2.0301926080166566,2.4649011893208104,2.2931516276718034,2.4821268090732183
CHEMBL219_Ki,random,98978916,mondrian_rfstd,373,16,34,0.8766756032171582,0.875,0.876750700280112,0.17507002801120386,0.8235294117647058,0.8820058997050148,5.84764879403089,2.344580076363181,2.252409611020864,2.3538243118252424
