dataset,seed,group_def,side,n,rf_std_mean,d_wstd_mean,d_std_mean,d_nb_mean,d_nn_sim_mean,d_pair_gap_mean
CHEMBL239_EC50,86921808,cliffB_oracle,cliff,24,0.6802333120351322,0.7441813526675837,0.7452916120290093,18.75,0.8844970903316801,1.1238263537082878
CHEMBL239_EC50,86921808,cliffB_oracle,noncliff,320,0.6631056045061288,0.6013900050745852,0.6054418207032843,14.803125,0.7787380831609243,0.7576030277462527
CHEMBL239_EC50,86921808,cliffA,cliff,40,0.6678941109591131,0.7223469271224029,0.7214744210883867,21.175,0.8808922351264474,1.3491810358433234
CHEMBL239_EC50,86921808,cliffA,noncliff,304,0.6638277253040784,0.596622151899988,0.6011009118398158,14.276315789473685,0.7735085226659149,0.7086761839936409
CHEMBL239_EC50,89165191,cliffB_oracle,cliff,28,0.8194767216599725,0.8557629923891642,0.8576489820222676,17.892857142857142,0.881180570791532,1.111106010815
CHEMBL239_EC50,89165191,cliffB_oracle,noncliff,316,0.6829856689150375,0.6251067321871373,0.6303426627107191,13.85126582278481,0.7798544538655983,0.6210766066503957
CHEMBL239_EC50,89165191,cliffA,cliff,47,0.7426076480601046,0.8119758124774261,0.817644845501477,21.23404255319149,0.8773576609945033,0.9999701899444464
CHEMBL239_EC50,89165191,cliffA,noncliff,297,0.6864183842586066,0.6169792095018686,0.6218159995972846,13.063973063973064,0.773751238966534,0.6073150743331853
CHEMBL239_EC50,34332121,cliffB_oracle,cliff,16,0.706892369724312,0.7688893811643247,0.7710896378412708,15.6875,0.8942987864036961,1.1240638432648145
CHEMBL239_EC50,34332121,cliffB_oracle,noncliff,328,0.7140049834683249,0.6405563586913281,0.6439455232780347,14.213414634146341,0.7813125436047268,0.6944283032706847
CHEMBL239_EC50,34332121,cliffA,cliff,37,0.7027829835276529,0.792607852907487,0.7934179198868514,20.43243243243243,0.8789842953115613,1.1409382465807838
CHEMBL239_EC50,34332121,cliffA,noncliff,307,0.7149867820934085,0.6286079408771812,0.6322526375204612,13.54071661237785,0.7752721592289095,0.6630058301027121
CHEMBL239_EC50,57652534,cliffB_oracle,cliff,22,0.7638408420477176,0.7654827009239465,0.7614141233523651,20.318181818181817,0.8940022305732768,1.0834572221598175
CHEMBL239_EC50,57652534,cliffB_oracle,noncliff,322,0.6866391200887071,0.6104965617327023,0.6147084117664424,14.872670807453416,0.7757583151781735,0.613695670588012
CHEMBL239_EC50,57652534,cliffA,cliff,50,0.713657352471495,0.7520934128022922,0.7518587207545835,22.9,0.8632604316362722,1.0749955376323703
CHEMBL239_EC50,57652534,cliffA,noncliff,294,0.687821182211016,0.5974818543168434,0.6018361075305675,13.914965986394558,0.7694684581419583,0.5703955371946847
CHEMBL239_EC50,65555877,cliffB_oracle,cliff,21,0.7593778473584116,0.7575384393935578,0.7546654629371379,16.904761904761905,0.8938987655552547,1.0221846398855108
CHEMBL239_EC50,65555877,cliffB_oracle,noncliff,323,0.7174882079020395,0.6352726431675175,0.6396324978111861,14.284829721362229,0.7757796274148588,0.6016685415568391
CHEMBL239_EC50,65555877,cliffA,cliff,41,0.7072376018538111,0.756165947586499,0.7585520417964238,18.585365853658537,0.8667843104070759,0.931740259903207
CHEMBL239_EC50,65555877,cliffA,noncliff,303,0.7217784959434955,0.6270909864537114,0.6312078093325911,13.884488448844884,0.7714964421349527,0.5861500518297799
CHEMBL239_EC50,80882938,cliffB_oracle,cliff,27,0.7861823401623577,0.8854099342660928,0.8788620870271616,18.40740740740741,0.8816187439540266,1.1690732814345677
CHEMBL239_EC50,80882938,cliffB_oracle,noncliff,317,0.704289727793761,0.6341773173773033,0.6387318596679835,14.782334384858045,0.7757419639545075,0.7697313881861705
CHEMBL239_EC50,80882938,cliffA,cliff,42,0.7511968790031291,0.821496375297019,0.8206281336698577,19.428571428571427,0.8710351543699231,1.085674275110326
CHEMBL239_EC50,80882938,cliffA,noncliff,302,0.7050877416452798,0.6305023350836398,0.6348127838395737,14.460264900662251,0.7718652150139635,0.761495063242105
CHEMBL239_EC50,62569839,cliffB_oracle,cliff,28,0.7435711594185365,0.8301080600316517,0.8365953428200913,19.571428571428573,0.8847171770354336,1.0507343502015465
CHEMBL239_EC50,62569839,cliffB_oracle,noncliff,316,0.7046503973123145,0.6519911342419833,0.6581684127791627,14.215189873417721,0.7765143547151298,0.6164230976585726
CHEMBL239_EC50,62569839,cliffA,cliff,46,0.7085478270463136,0.8022897071391814,0.810426136457994,20.434782608695652,0.8708792590603223,1.001582945663188
CHEMBL239_EC50,62569839,cliffA,noncliff,298,0.7077057650009394,0.645207822864658,0.6510983379619788,13.758389261744966,0.7718977822682624,0.5977766616283409
CHEMBL239_EC50,69881227,cliffB_oracle,cliff,19,0.7932434927324474,0.7825780877222996,0.7735950697966182,17.263157894736842,0.8749326277263842,1.2271756089240233
CHEMBL239_EC50,69881227,cliffB_oracle,noncliff,325,0.6929604513811639,0.6451432114494196,0.6489883759007625,15.649230769230769,0.783250458150286,0.7091780235024047
CHEMBL239_EC50,69881227,cliffA,cliff,38,0.7075064458536564,0.768045340923527,0.7654431668755022,22.026315789473685,0.8731068574872223,1.3404006207641381
CHEMBL239_EC50,69881227,cliffA,noncliff,306,0.6973808108443001,0.6381158453373671,0.6419653217266369,14.957516339869281,0.7775419873214201,0.6629541523490221
CHEMBL239_EC50,86624677,cliffB_oracle,cliff,20,0.8618826885016121,0.8866684767763342,0.8897636934855994,12.7,0.8916441121719215,0.7008139102000955
CHEMBL239_EC50,86624677,cliffB_oracle,noncliff,324,0.7029454149703352,0.6306360133148546,0.6336466617181857,14.583333333333334,0.7686200122130034,0.6712351675750097
CHEMBL239_EC50,86624677,cliffA,cliff,32,0.7856076670880838,0.8468403152526403,0.8537960622721879,15.1875,0.8621032992034863,0.8807644080630102
CHEMBL239_EC50,86624677,cliffA,noncliff,312,0.7046555220307763,0.6245207466727475,0.6271077495332205,14.400641025641026,0.7668139469595439,0.6516410623086176
CHEMBL239_EC50,29635333,cliffB_oracle,cliff,23,0.7739323202536881,0.8263955095090556,0.8337649540882456,21.17391304347826,0.8824195431359455,1.48347041727428
CHEMBL239_EC50,29635333,cliffB_oracle,noncliff,321,0.711896355602161,0.6734046658353422,0.6791840911836868,15.137071651090343,0.7788371715368395,0.8162426344801572
CHEMBL239_EC50,29635333,cliffA,cliff,42,0.7476260057264373,0.8127284126200264,0.8234975990735345,19.071428571428573,0.8661194540856695,1.3175155259693154
CHEMBL239_EC50,29635333,cliffA,noncliff,302,0.7116519247470801,0.666296844150595,0.6715121864473925,15.049668874172186,0.7750001585431586,0.7973445469361842
CHEMBL239_EC50,73489431,cliffB_oracle,cliff,6,0.7306299010425118,0.7166468659289431,0.7124445786071617,19.666666666666668,0.88720737576411,1.0575060599324988
CHEMBL239_EC50,73489431,cliffB_oracle,noncliff,338,0.7083423570990934,0.6428920099792617,0.6481499231328828,15.281065088757396,0.7790625093484824,0.7649088629821779
CHEMBL239_EC50,73489431,cliffA,cliff,26,0.6725092582033626,0.7734561446475534,0.7833508102813406,18.576923076923077,0.8597526754336496,1.147715145662528
CHEMBL239_EC50,73489431,cliffA,noncliff,318,0.7116926270203182,0.6333071451556335,0.6379893545192002,15.09433962264151,0.7743577199987404,0.7391309379256145
CHEMBL239_EC50,72441423,cliffB_oracle,cliff,23,0.8014808255940872,0.8436640733596945,0.8438887028968504,21.043478260869566,0.8833049918483351,0.9923232766342578
CHEMBL239_EC50,72441423,cliffB_oracle,noncliff,321,0.7215390853134744,0.6185016505418283,0.6228819249485938,13.981308411214954,0.7769020850941596,0.6286852642130041
CHEMBL239_EC50,72441423,cliffA,cliff,45,0.7069208528065973,0.8156233610314181,0.8247530490692532,21.4,0.8733122197479062,1.0001890834786975
CHEMBL239_EC50,72441423,cliffA,noncliff,299,0.7298885183879344,0.605638440621199,0.6089410026746572,13.408026755852843,0.7703125756723038,0.6007454729713073
CHEMBL239_EC50,47096259,cliffB_oracle,cliff,18,0.8040640302936106,0.8125687136600779,0.8098220454974947,15.666666666666666,0.8876255733196454,1.0561416266066235
CHEMBL239_EC50,47096259,cliffB_oracle,noncliff,326,0.6851751543911342,0.6164433431203898,0.62006714356702,15.469325153374234,0.7822117911083551,0.6605126186744926
CHEMBL239_EC50,47096259,cliffA,cliff,39,0.698773697492852,0.7936660350004937,0.799111372099102,23.82051282051282,0.873503043612423,1.070576159108569
CHEMBL239_EC50,47096259,cliffA,noncliff,305,0.6904527169658148,0.6048233145512845,0.6078089419243992,14.41311475409836,0.7764973211157249,0.6314268615133429
CHEMBL239_EC50,87118625,cliffB_oracle,cliff,17,0.7249893621838278,0.7584416444973416,0.7572429092648845,20.235294117647058,0.8887372523045748,1.401412340927763
CHEMBL239_EC50,87118625,cliffB_oracle,noncliff,327,0.6807537113384624,0.6161011491911378,0.6204381538137126,14.770642201834862,0.7842162145615986,0.6494956608768625
CHEMBL239_EC50,87118625,cliffA,cliff,43,0.6551114361040308,0.7201921173894406,0.7190692937481543,20.093023255813954,0.8458829117173259,1.1725196200384516
CHEMBL239_EC50,87118625,cliffA,noncliff,301,0.6869152525326544,0.6089119071900134,0.6137407476091284,14.318936877076412,0.7811574371627675,0.617245007444693
CHEMBL239_EC50,58055701,cliffB_oracle,cliff,18,0.7745631696561746,0.8430301433867909,0.8420285609975766,16.444444444444443,0.8858267644617974,1.1210833502817694
CHEMBL239_EC50,58055701,cliffB_oracle,noncliff,326,0.6958320845388244,0.6471879667001296,0.6499427753410559,15.116564417177914,0.7853635018089435,0.7593714277821818
CHEMBL239_EC50,58055701,cliffA,cliff,46,0.6892826806820753,0.7656950320294946,0.7672409330949364,21.26086956521739,0.8579371100854608,1.2421977229529346
CHEMBL239_EC50,58055701,cliffA,noncliff,298,0.7015986352419209,0.6403575914349137,0.6430698281252364,14.248322147651006,0.7799378023303322,0.7066895654571413
CHEMBL239_EC50,20237956,cliffB_oracle,cliff,16,0.7486327322405576,0.7163415837464564,0.7216919523854073,22.8125,0.8816368318271728,1.3543887165142818
CHEMBL239_EC50,20237956,cliffB_oracle,noncliff,328,0.7139048347431316,0.6125578185703876,0.6148601605282173,14.841463414634147,0.7776059070281851,0.672895422550583
CHEMBL239_EC50,20237956,cliffA,cliff,31,0.7357162694346914,0.7923128306295661,0.801588535559514,22.032258064516128,0.8509783690610339,1.410266646545995
CHEMBL239_EC50,20237956,cliffA,noncliff,313,0.7135198247895228,0.5996046227723166,0.6013526408055181,14.536741214057509,0.7755858688618457,0.6347017636354438
CHEMBL239_EC50,27734996,cliffB_oracle,cliff,21,0.7797450376220452,0.7766654077360506,0.776842025654428,17.61904761904762,0.8806919516707568,0.9911710068717079
CHEMBL239_EC50,27734996,cliffB_oracle,noncliff,323,0.7261314235691511,0.65302705890114,0.6536733233372831,14.786377708978328,0.7752896571318401,0.6856250573614516
CHEMBL239_EC50,27734996,cliffA,cliff,49,0.7836287630429087,0.8002474898213489,0.7930500339342424,18.408163265306122,0.8565515877706957,1.082521075868753
CHEMBL239_EC50,27734996,cliffA,noncliff,295,0.7203975803857497,0.6369944346318445,0.6389409758699536,14.386440677966101,0.7691494265207752,0.6414506845914777
CHEMBL219_Ki,71339737,cliffB_oracle,cliff,8,0.8506766712001721,0.9647422966277257,0.9584774741761609,20.25,0.9063471250971251,2.4833849378232085
CHEMBL219_Ki,71339737,cliffB_oracle,noncliff,365,0.7063043547063288,0.5876688454312436,0.5934980455980022,11.646575342465754,0.7526715503760188,0.5334568846083285
CHEMBL219_Ki,71339737,cliffA,cliff,19,0.6959000642214418,0.8250123271319502,0.8298312285843614,19.63157894736842,0.8654881972170599,2.1723038172831832
CHEMBL219_Ki,71339737,cliffA,noncliff,354,0.7101254282971864,0.5832255759587985,0.5888239531928964,11.412429378531073,0.7499509798634864,0.48956234422668105
CHEMBL219_Ki,99182118,cliffB_oracle,cliff,14,0.6487430097267394,0.895391942096298,0.9007386776453172,20.785714285714285,0.9154829262643774,1.4356273206458767
CHEMBL219_Ki,99182118,cliffB_oracle,noncliff,359,0.709647871449099,0.5943150973608258,0.5998761844304379,11.991643454038996,0.7482512962570613,0.4647446800081577
CHEMBL219_Ki,99182118,cliffA,cliff,28,0.6074665256030495,0.8763336420740325,0.8810289998018147,21.321428571428573,0.9099116552402118,1.4229435199272724
CHEMBL219_Ki,99182118,cliffA,noncliff,345,0.7154693486072914,0.5830568605850668,0.5886829002549325,11.591304347826087,0.7415685830111108,0.42637595377973114
CHEMBL219_Ki,89709943,cliffB_oracle,cliff,16,0.7093011013067918,0.856870928859282,0.8612915118579725,20.375,0.907566237353707,1.5365466661946159
CHEMBL219_Ki,89709943,cliffB_oracle,noncliff,357,0.6819461150965305,0.5663186103053232,0.5714285825116555,11.714285714285714,0.7509915963201005,0.44097200535970144
CHEMBL219_Ki,89709943,cliffA,cliff,31,0.639270274510754,0.7974552468204447,0.7975667412281671,22.419354838709676,0.9018583613476959,1.5663761548951354
CHEMBL219_Ki,89709943,cliffA,noncliff,342,0.6870941584811013,0.5581749254020694,0.5637506664900671,11.149122807017545,0.7439635203999783,0.3902166426046143
CHEMBL219_Ki,86921808,cliffB_oracle,cliff,13,0.6960156020756757,0.8598078716075381,0.8557370302344774,24.076923076923077,0.915449798624108,1.3963320530173688
CHEMBL219_Ki,86921808,cliffB_oracle,noncliff,360,0.7172574000988746,0.6276262824020724,0.6330272706105577,12.330555555555556,0.7506202539534589,0.47917019019123785
CHEMBL219_Ki,86921808,cliffA,cliff,29,0.6606439071107733,0.8696312697186572,0.8671742856817879,26.344827586206897,0.8988491259459699,1.5093377860314041
CHEMBL219_Ki,86921808,cliffA,noncliff,344,0.7212273068499018,0.6151658961948764,0.6208932003240943,11.593023255813954,0.7439042003488969,0.42698485279988585
CHEMBL219_Ki,89165191,cliffB_oracle,cliff,11,0.6647144608632917,0.8983527046161118,0.8949768183157868,27.0,0.8995189979823986,2.5764989230432063
CHEMBL219_Ki,89165191,cliffB_oracle,noncliff,362,0.6696057302487808,0.5693893418014586,0.5744364053757827,11.953038674033149,0.7518458297228553,0.4794328022106419
CHEMBL219_Ki,89165191,cliffA,cliff,27,0.5780601249346076,0.8002071599390297,0.7972416985612066,25.814814814814813,0.8945321766752538,1.9697921452144376
CHEMBL219_Ki,89165191,cliffA,noncliff,346,0.6765939596714464,0.5612980597619749,0.5667280512777443,11.34971098265896,0.7449476052124536,0.42980281685820176
CHEMBL219_Ki,34332121,cliffB_oracle,cliff,13,0.731671516160477,0.865700515456588,0.8566018399488822,26.23076923076923,0.9045816865166709,1.7835742999242505
CHEMBL219_Ki,34332121,cliffB_oracle,noncliff,360,0.7174995379062737,0.5923125869486864,0.5977089301977144,11.333333333333334,0.7412124564984676,0.40202982407313687
CHEMBL219_Ki,34332121,cliffA,cliff,21,0.6831072877011367,0.8499574837273686,0.8404871759818326,23.38095238095238,0.9034310847902535,1.6563136293689165
CHEMBL219_Ki,34332121,cliffA,noncliff,352,0.7200747452119912,0.5867375125890779,0.592505520784197,11.164772727272727,0.7373602306609573,0.3782233418994242
CHEMBL219_Ki,57652534,cliffB_oracle,cliff,13,0.7064024639684185,0.7119221488706445,0.7096261336213482,21.076923076923077,0.9051145848898694,1.1309010118739677
CHEMBL219_Ki,57652534,cliffB_oracle,noncliff,360,0.716358229994018,0.5889779142239484,0.5959964422490827,11.66388888888889,0.7509646179083355,0.45065612597314475
CHEMBL219_Ki,57652534,cliffA,cliff,26,0.6827397570436424,0.7351181264135089,0.7341059892888475,20.23076923076923,0.891970317673747,1.1680494215295039
CHEMBL219_Ki,57652534,cliffA,noncliff,347,0.7185042107962569,0.5820986315160687,0.5893912477641001,11.37463976945245,0.7457702472110206,0.4223879929248605
CHEMBL219_Ki,65555877,cliffB_oracle,cliff,15,0.5963561119531285,0.8422178034060733,0.8509274506417123,20.866666666666667,0.9147624931531769,1.5533851043580336
CHEMBL219_Ki,65555877,cliffB_oracle,noncliff,358,0.6894737514319419,0.5699987607099954,0.5764211346498016,12.840782122905027,0.7575494574641385,0.38257492658785164
CHEMBL219_Ki,65555877,cliffA,cliff,28,0.6260301223185658,0.8439595268596206,0.8474947738839341,22.321428571428573,0.8887255216700137,1.3349948519459025
CHEMBL219_Ki,65555877,cliffA,noncliff,345,0.6905742065710501,0.5588223874646734,0.5656034799498731,12.420289855072463,0.7534537120983165,0.3561818679111191
CHEMBL219_Ki,80882938,cliffB_oracle,cliff,12,0.711410085250794,0.8180666569392411,0.8131889683833394,22.5,0.9077745249791408,1.4426905737443105
CHEMBL219_Ki,80882938,cliffB_oracle,noncliff,361,0.7159099019078287,0.5911639319649497,0.5964746353943621,10.016620498614959,0.7520474039341625,0.379893482120342
CHEMBL219_Ki,80882938,cliffA,cliff,23,0.6323440310600438,0.8072349190594316,0.8026989785340591,20.391304347826086,0.9099369110551185,1.4220402847146472
CHEMBL219_Ki,80882938,cliffA,noncliff,350,0.7212470939924417,0.5842293640529693,0.5898617097883581,9.762857142857143,0.746606869331563,0.347848306805538
CHEMBL219_Ki,62569839,cliffB_oracle,cliff,11,0.6142969803327539,0.7735680922761458,0.7741067246307428,16.727272727272727,0.9063781175208749,1.022334112281188
CHEMBL219_Ki,62569839,cliffB_oracle,noncliff,362,0.6785857013306011,0.5897734806150385,0.595915611969455,12.323204419889503,0.7510245386505638,0.4791979052464027
CHEMBL219_Ki,62569839,cliffA,cliff,28,0.6404728089317385,0.7168894267672622,0.7181838497418082,18.0,0.8547795757834308,1.0222942557045884
CHEMBL219_Ki,62569839,cliffA,noncliff,345,0.6796291362760846,0.5849079560454497,0.5912845726708735,12.002898550724638,0.7472389320931371,0.4524379065929345
CHEMBL219_Ki,69881227,cliffB_oracle,cliff,16,0.657723152565927,0.89617664261657,0.8895105835980968,24.0625,0.913025040706217,1.9099441414331397
CHEMBL219_Ki,69881227,cliffB_oracle,noncliff,357,0.6970915385097171,0.6181095893356279,0.6232185287657296,12.193277310924369,0.7428896682541635,0.5575259855222886
CHEMBL219_Ki,69881227,cliffA,cliff,33,0.6912380005993518,0.9181956863020715,0.9216385788047174,20.87878787878788,0.8926048018993404,1.957615821716471
CHEMBL219_Ki,69881227,cliffA,noncliff,340,0.6958070460860152,0.6006854093119935,0.6053680853984174,11.908823529411764,0.7358020214456716,0.4852781205227756
CHEMBL219_Ki,86624677,cliffB_oracle,cliff,16,0.701148411501066,0.8556997839248116,0.8617115654798424,17.5,0.9082790423033545,1.3794652753601682
CHEMBL219_Ki,86624677,cliffB_oracle,noncliff,357,0.6809867399033263,0.5960730013444222,0.6015091567722934,12.448179271708684,0.7674309399394861,0.48555249953745533
CHEMBL219_Ki,86624677,cliffA,cliff,30,0.648657947285273,0.7776067395743453,0.7809402040865837,18.0,0.8896683225189442,1.3296831709711183
CHEMBL219_Ki,86624677,cliffA,noncliff,343,0.6847548172330795,0.5919844455671708,0.5976493691770152,12.198250728862973,0.762957674624417,0.453420383706999
CHEMBL219_Ki,29635333,cliffB_oracle,cliff,11,0.7138263182073274,0.7597776978253158,0.7577698737640725,21.727272727272727,0.9026665953347941,1.1162138006900415
CHEMBL219_Ki,29635333,cliffB_oracle,noncliff,362,0.7092597594524448,0.5663220928872642,0.5704352838538969,13.149171270718233,0.7575556371774114,0.5278133547809314
CHEMBL219_Ki,29635333,cliffA,cliff,25,0.7019094121754661,0.7737480905616142,0.7679389116383991,23.52,0.8946131594451061,1.4795109565933102
CHEMBL219_Ki,29635333,cliffA,noncliff,348,0.7099321468898822,0.5570845149792878,0.5617437122357681,12.675287356321839,0.752026279120127,0.4780431388605025
CHEMBL219_Ki,73489431,cliffB_oracle,cliff,11,0.6371950330301492,0.8029612700108221,0.8051306289221934,18.0,0.9146033701781415,0.8373975608525644
CHEMBL219_Ki,73489431,cliffB_oracle,noncliff,362,0.7144284357757468,0.5645189232442073,0.5708995093326709,11.715469613259668,0.7533250717197635,0.41936801026262294
CHEMBL219_Ki,73489431,cliffA,cliff,26,0.6496503898276581,0.8179617112272219,0.8184631780550196,18.384615384615383,0.905299822304551,1.179362430515159
CHEMBL219_Ki,73489431,cliffA,noncliff,347,0.7168338010911609,0.5521231523906897,0.55883665598487,11.414985590778098,0.7465210647442563,0.3756748406082236
CHEMBL219_Ki,72441423,cliffB_oracle,cliff,16,0.7348639084725404,0.801435232113437,0.8033041616415888,22.8125,0.889350063483594,1.2626131868466022
CHEMBL219_Ki,72441423,cliffB_oracle,noncliff,357,0.6924851058493389,0.5594258044189573,0.5658932014780027,12.0,0.7495690082504032,0.4002439532102316
CHEMBL219_Ki,72441423,cliffA,cliff,26,0.6634782098859531,0.795800258517153,0.7966428023079991,22.73076923076923,0.8892510245519991,1.2290869273436693
CHEMBL219_Ki,72441423,cliffA,noncliff,347,0.696612599039596,0.5524941429450505,0.5591830970299462,11.694524495677234,0.7453152413598224,0.37790386793850983
CHEMBL219_Ki,47096259,cliffB_oracle,cliff,14,0.5974783899719399,0.8220861723951576,0.8221230688815659,21.5,0.917103871607934,1.4385411005592483
CHEMBL219_Ki,47096259,cliffB_oracle,noncliff,359,0.6853366004026133,0.5971047144174021,0.6010771204069619,13.298050139275766,0.7539165641733497,0.4058022983369472
CHEMBL219_Ki,47096259,cliffA,cliff,30,0.6320228235348752,0.7825529229474187,0.7796812669245476,25.466666666666665,0.8753761926890824,1.4293918163055381
CHEMBL219_Ki,47096259,cliffA,noncliff,343,0.6864135635513093,0.5894421561818086,0.5938914660676505,12.568513119533527,0.7496017497244994,0.35842812251203315
CHEMBL219_Ki,87118625,cliffB_oracle,cliff,16,0.616654069759015,0.8308638166913339,0.8329409023420463,30.75,0.8982437541301778,1.510220421932402
CHEMBL219_Ki,87118625,cliffB_oracle,noncliff,357,0.6844397813893369,0.5647293775916078,0.5693351781165146,11.831932773109244,0.7469671071521317,0.33736193143540305
CHEMBL219_Ki,87118625,cliffA,cliff,30,0.6162256985500946,0.8037383272423527,0.8008396714233282,28.233333333333334,0.8839894090644396,1.4294479868601717
CHEMBL219_Ki,87118625,cliffA,noncliff,343,0.6872440119989348,0.5556004827203641,0.5607851993967781,11.279883381924199,0.7416685406765188,0.2965548007800355
CHEMBL219_Ki,58055701,cliffB_oracle,cliff,11,0.6809647634305566,0.8373070928857796,0.8398133365606024,13.909090909090908,0.8974076188361902,1.6305739727586532
CHEMBL219_Ki,58055701,cliffB_oracle,noncliff,362,0.6694756752509029,0.5444084111820707,0.5487627161823327,12.629834254143647,0.7524017410014404,0.5325273948954129
CHEMBL219_Ki,58055701,cliffA,cliff,20,0.6324731309610698,0.7866709180486675,0.7977191590843058,17.4,0.8935090915538693,1.50560575173376
CHEMBL219_Ki,58055701,cliffA,noncliff,353,0.6719301535958684,0.5395480380126362,0.5434406442246128,12.39943342776204,0.7487278417353734,0.5116122255462022
CHEMBL219_Ki,20237956,cliffB_oracle,cliff,18,0.6719646506472914,0.7439840597847528,0.744778103285622,19.77777777777778,0.9047147743667742,1.1121304108616963
CHEMBL219_Ki,20237956,cliffB_oracle,noncliff,355,0.692483358339867,0.6179180758678973,0.6226700880659085,11.977464788732394,0.749646805606791,0.38733849053779773
CHEMBL219_Ki,20237956,cliffA,cliff,23,0.6156424174236231,0.7259441073170464,0.7291010500028183,19.47826086956522,0.9120250189333842,1.151115968602321
CHEMBL219_Ki,20237956,cliffA,noncliff,350,0.696477658061602,0.6172653152229669,0.6219126097307749,11.885714285714286,0.7467877890345729,0.3744224121673581
CHEMBL219_Ki,27734996,cliffB_oracle,cliff,18,0.6635925295366215,0.7781663485578808,0.7790866830263066,19.333333333333332,0.9106228652499977,0.8099499198132337
CHEMBL219_Ki,27734996,cliffB_oracle,noncliff,355,0.6968513146737124,0.5810095149583284,0.5856881751852637,10.794366197183098,0.750125748170274,0.3013835282137446
CHEMBL219_Ki,27734996,cliffA,cliff,30,0.6552827106978937,0.7896460486951725,0.7926539451419585,17.833333333333332,0.8850706179910952,0.731723819960412
CHEMBL219_Ki,27734996,cliffA,noncliff,343,0.6987416936439951,0.5725662968670095,0.5771903560028273,10.626822157434402,0.7465139164344807,0.29043305094374694
CHEMBL228_Ki,71339737,cliffB_oracle,cliff,11,0.6528154404483073,0.6785500641876892,0.6856376585103497,12.636363636363637,0.9002609609761776,1.0442493821179566
CHEMBL228_Ki,71339737,cliffB_oracle,noncliff,330,0.7066129727089894,0.5177973646379597,0.5215506885581142,8.942424242424243,0.7522339660431739,0.2665179852330991
CHEMBL228_Ki,71339737,cliffA,cliff,18,0.6259957976531334,0.6669988325219919,0.6700882447646441,10.555555555555555,0.8865696888421495,0.9409060166529195
CHEMBL228_Ki,71339737,cliffA,noncliff,323,0.7092734565979611,0.5146010345791947,0.5185237918952469,8.978328173374614,0.7494822375897993,0.25542219823674206
CHEMBL228_Ki,99182118,cliffB_oracle,cliff,9,0.582777156843591,0.7659056508113933,0.7841974159366036,11.444444444444445,0.9109216964478232,1.3271875804953055
CHEMBL228_Ki,99182118,cliffB_oracle,noncliff,332,0.732367072283174,0.5471540934914376,0.5503158421595272,8.897590361445783,0.7546549342612624,0.2287461706885609
CHEMBL228_Ki,99182118,cliffA,cliff,18,0.5882242742212083,0.6936385207476199,0.7070536209603913,11.722222222222221,0.8990926781883863,1.1491901168215306
CHEMBL228_Ki,99182118,cliffA,noncliff,323,0.7362316578130783,0.5448021368902697,0.5477934976017037,8.811145510835914,0.7504525450675681,0.2080588074002242
CHEMBL228_Ki,89709943,cliffB_oracle,cliff,3,0.9597296017865817,0.9314345051497472,0.9272033877763445,8.0,0.9013555014296304,1.1702004816896239
CHEMBL228_Ki,89709943,cliffB_oracle,noncliff,338,0.7395576906382701,0.5816750172226294,0.5862024285747195,9.076923076923077,0.7601074404733467,0.31785645186377537
CHEMBL228_Ki,89709943,cliffA,cliff,9,0.7116239904178323,0.8163622887828467,0.8142700948877498,8.555555555555555,0.8879503802369946,1.0186267991580686
CHEMBL228_Ki,89709943,cliffA,noncliff,332,0.7423044347208871,0.5781437647965145,0.5827818102384655,9.081325301204819,0.757692682084629,0.30656156922470584
CHEMBL228_Ki,86921808,cliffB_oracle,cliff,8,0.766972400594402,0.7781885543408934,0.7747709770127802,16.875,0.8919853468315909,1.1589366831390273
CHEMBL228_Ki,86921808,cliffB_oracle,noncliff,333,0.73979858212412,0.5796054182197923,0.5855750979123833,8.954954954954955,0.7480319884966015,0.3400011168984376
