rule,dataset,seed,n,coverage,cov_cliffA,cov_cliffB,n_cliffB,cov_noncliffB,worst_ws,spread_ws,worst_rf,spread_rf,width
wstd,CHEMBL204_Ki,86921808,551,0.9056261343012704,0.717391304347826,0.5714285714285714,21,0.9188679245283019,0.8404255319148937,0.11411992263056092,0.7435897435897436,0.2564102564102564,2.6601317309202064
wstd,CHEMBL204_Ki,89165191,551,0.9346642468239564,0.8833333333333333,0.8620689655172413,29,0.9386973180076629,0.9173553719008265,0.04560759106213641,0.8461538461538461,0.14423076923076927,2.8080941572151117
wstd,CHEMBL204_Ki,34332121,551,0.8983666061705989,0.8125,0.7777777777777778,27,0.9045801526717557,0.86,0.08262295081967219,0.782258064516129,0.185483870967742,2.652055438077147
wstd,CHEMBL204_Ki,57652534,551,0.8856624319419237,0.9130434782608695,0.8888888888888888,27,0.8854961832061069,0.8613861386138614,0.06802562609202101,0.7314814814814815,0.2472419227738376,2.6235931352416517
wstd,CHEMBL204_Ki,65555877,551,0.8983666061705989,0.8936170212765957,0.8,25,0.903041825095057,0.865979381443299,0.059254263416514075,0.8057553956834532,0.1679288148428626,2.422475680586415
wstd,CHEMBL204_Ki,80882938,551,0.9292196007259528,0.8936170212765957,0.8571428571428571,21,0.9320754716981132,0.9044117647058824,0.04961122379986471,0.8347107438016529,0.1652892561983471,2.8675876667519473
wstd,CHEMBL204_Ki,62569839,551,0.9092558983666061,0.8548387096774194,0.7333333333333333,30,0.9193857965451055,0.8857142857142857,0.03219616204690834,0.7631578947368421,0.22560615020697805,2.640522513888613
wstd,CHEMBL214_Ki,71339737,664,0.9126506024096386,0.78,0.625,16,0.9197530864197531,0.835820895522388,0.10862354892205639,0.85,0.11815286624203825,2.266168462375404
wstd,CHEMBL214_Ki,99182118,664,0.8885542168674698,0.7346938775510204,0.7333333333333333,30,0.8958990536277602,0.8796992481203008,0.021127198160690974,0.7571428571428571,0.17885714285714294,2.1777332627750092
wstd,CHEMBL214_Ki,89709943,664,0.9036144578313253,0.7959183673469388,0.7407407407407407,27,0.9105180533751962,0.84375,0.11423319327731096,0.8166666666666667,0.14137529137529137,2.150165191064379
wstd,CHEMBL214_Ki,86921808,664,0.8945783132530121,0.8085106382978723,0.7931034482758621,29,0.8992125984251969,0.8421052631578947,0.10935104752171698,0.8053691275167785,0.1529642058165549,2.211528544167733
wstd,CHEMBL214_Ki,89165191,664,0.8975903614457831,0.7924528301886793,0.6875,32,0.9082278481012658,0.8478260869565217,0.10500410172272356,0.7829457364341085,0.17737172388335187,2.2299835150459946
wstd,CHEMBL214_Ki,34332121,664,0.8945783132530121,0.7659574468085106,0.5909090909090909,22,0.9049844236760125,0.8345864661654135,0.12246874855851286,0.7744360902255639,0.16716974919049443,2.293314917076103
wstd,CHEMBL214_Ki,57652534,664,0.8614457831325302,0.7017543859649122,0.5625,32,0.8765822784810127,0.8,0.12227979274611389,0.7988505747126436,0.12356321839080464,2.147188339899318
wstd,CHEMBL214_Ki,65555877,664,0.9036144578313253,0.8,0.5294117647058824,17,0.9134466769706336,0.841726618705036,0.12379062267427443,0.768595041322314,0.22359245867768596,2.3461860170335376
wstd,CHEMBL214_Ki,80882938,664,0.9036144578313253,0.825,0.8275862068965517,29,0.9070866141732283,0.8632478632478633,0.06643963675213671,0.8017241379310345,0.1692903548225887,2.373833202497821
wstd,CHEMBL214_Ki,62569839,664,0.927710843373494,0.7058823529411765,0.5357142857142857,28,0.9449685534591195,0.9083969465648855,0.04735526582449512,0.8714285714285714,0.09438339438339438,2.2608472418240964
wstd,CHEMBL219_Ki,71339737,373,0.903485254691689,0.8421052631578947,0.75,8,0.9068493150684932,0.8472222222222222,0.1527777777777778,0.825,0.16234177215189882,2.208090344051007
wstd,CHEMBL219_Ki,99182118,373,0.9088471849865952,0.8928571428571429,1.0,14,0.9052924791086351,0.8589743589743589,0.12378426171529622,0.7887323943661971,0.19698189134808863,2.498624383267176
wstd,CHEMBL219_Ki,89709943,373,0.8820375335120644,0.9032258064516129,0.8125,16,0.8851540616246498,0.8354430379746836,0.14532619279454717,0.7875,0.19951298701298703,2.481699554812432
wstd,CHEMBL219_Ki,86921808,373,0.9195710455764075,0.9310344827586207,0.8461538461538461,13,0.9222222222222223,0.8676470588235294,0.1151115618661257,0.8461538461538461,0.12606837606837606,2.4198783815559004
wstd,CHEMBL219_Ki,89165191,373,0.9168900804289544,0.9259259259259259,0.8181818181818182,11,0.919889502762431,0.8555555555555555,0.12905982905982916,0.8064516129032258,0.19354838709677424,2.5086262059320372
wstd,CHEMBL219_Ki,34332121,373,0.9142091152815014,0.9523809523809523,0.9230769230769231,13,0.9138888888888889,0.875,0.09558823529411764,0.8461538461538461,0.11726078799249529,2.4833644199095914
wstd,CHEMBL219_Ki,57652534,373,0.9249329758713136,0.9230769230769231,0.9230769230769231,13,0.925,0.8909090909090909,0.05958595859585958,0.868421052631579,0.10032894736842102,2.5835204335998823
wstd,CHEMBL219_Ki,65555877,373,0.9142091152815014,0.75,0.6,15,0.9273743016759777,0.8529411764705882,0.0922643029814666,0.8840579710144928,0.09125067096081585,2.311918354834741
wstd,CHEMBL219_Ki,80882938,373,0.8820375335120644,0.8260869565217391,0.6666666666666666,12,0.889196675900277,0.8301886792452831,0.11526586620926238,0.7790697674418605,0.1931524547803617,2.285911797378988
