dataset,protocol,seed,method,n_test,n_train,n_cal,n_cliffA,n_cliffB,cov_all,cov_cliffA,cov_noncliffA,gapA_pp,cov_cliffB,cov_noncliffB,gapB_pp,width_all,width_cliffA,nn_sim_mean,nn_sim_median,y_mean_test,y_mean_train
CHEMBL236_Ki,act_mid20,98978916,global,520,1558,520,47,29,0.9153846153846154,0.851063829787234,0.9217758985200846,7.0712068732850515,0.8275862068965517,0.9205702647657841,9.298405786923237,2.55780252913204,2.5578025291320396,0.7545982578743882,0.7780597014925373,7.007786866457667,6.959029683128731
CHEMBL236_Ki,act_mid20,98978916,mondrian_wstd,520,1558,520,47,29,0.875,0.851063829787234,0.8773784355179705,2.6314605730736407,0.8275862068965517,0.8778004073319755,5.0214200435423795,2.461378702821143,2.618340108518798,0.7545982578743882,0.7780597014925373,7.007786866457667,6.959029683128731
CHEMBL236_Ki,act_mid20,98978916,mondrian_rfstd,520,1558,520,47,29,0.8346153846153846,0.7021276595744681,0.8477801268498943,14.565246727542625,0.5862068965517241,0.8492871690427699,26.308027249104583,2.5983839074681265,2.170464352743496,0.7545982578743882,0.7780597014925373,7.007786866457667,6.959029683128731
CHEMBL236_Ki,act_mid20,98978916,mondrian_nb,520,1558,520,47,29,0.926923076923077,0.8723404255319149,0.9323467230443975,6.000629751248255,0.896551724137931,0.9287169042769857,3.216518013905467,2.7093777688886393,2.5950655843682067,0.7545982578743882,0.7780597014925373,7.007786866457667,6.959029683128731
CHEMBL236_Ki,act_mid20,91819329,global,520,1558,520,47,28,0.8865384615384615,0.8085106382978723,0.8942917547568711,8.578111645899877,0.8214285714285714,0.8902439024390244,6.881533101045301,2.448913608995524,2.448913608995524,0.7546602449747148,0.7726315789473683,7.007786866457667,6.957699644995813
CHEMBL236_Ki,act_mid20,91819329,mondrian_wstd,520,1558,520,47,28,0.8884615384615384,0.8723404255319149,0.8900634249471459,1.7722999415230922,0.8928571428571429,0.8882113821138211,-0.4645760743321792,2.481742805532464,2.6786565456708864,0.7546602449747148,0.7726315789473683,7.007786866457667,6.957699644995813
CHEMBL236_Ki,act_mid20,91819329,mondrian_rfstd,520,1558,520,47,28,0.8442307692307692,0.723404255319149,0.8562367864693446,13.283253115019566,0.6785714285714286,0.8536585365853658,17.508710801393722,2.6196851876644383,2.281939117652802,0.7546602449747148,0.7726315789473683,7.007786866457667,6.957699644995813
CHEMBL236_Ki,act_mid20,91819329,mondrian_nb,520,1558,520,47,28,0.8923076923076924,0.8085106382978723,0.9006342494714588,9.212361117358647,0.7857142857142857,0.8983739837398373,11.265969802555166,2.5755948670746966,2.4706658052371955,0.7546602449747148,0.7726315789473683,7.007786866457667,6.957699644995813
CHEMBL237_EC50,act_mid20,6021738,global,191,573,191,29,16,0.9790575916230366,0.9655172413793104,0.9814814814814815,1.5964240102171123,0.9375,0.9828571428571429,4.535714285714287,3.0687594180696,3.0687594180696007,0.7733088667207387,0.7945205479452054,7.467304219119483,7.43491457227414
CHEMBL237_EC50,act_mid20,6021738,mondrian_wstd,191,573,191,29,16,0.9319371727748691,0.9310344827586207,0.9320987654320988,0.10642826734781341,0.875,0.9371428571428572,6.214285714285717,3.170249265773688,3.204513861343231,0.7733088667207387,0.7945205479452054,7.467304219119483,7.43491457227414
CHEMBL237_EC50,act_mid20,6021738,mondrian_rfstd,191,573,191,29,16,0.9109947643979057,0.8275862068965517,0.9259259259259259,9.83397190293742,0.8125,0.92,10.750000000000004,3.0648397560434226,3.1045551607500674,0.7733088667207387,0.7945205479452054,7.467304219119483,7.43491457227414
CHEMBL237_EC50,act_mid20,6021738,mondrian_nb,191,573,191,29,16,0.93717277486911,0.9310344827586207,0.9382716049382716,0.723712217965089,0.875,0.9428571428571428,6.785714285714284,3.0241117942896674,3.03078686363511,0.7733088667207387,0.7945205479452054,7.467304219119483,7.43491457227414
CHEMBL237_EC50,act_mid20,98978916,global,191,573,191,29,18,0.9842931937172775,0.9655172413793104,0.9876543209876543,2.213707960834388,0.9444444444444444,0.9884393063583815,4.399486191393709,3.3349286703852012,3.334928670385201,0.7719148662929166,0.7936507936507936,7.467304219119483,7.45479259104847
CHEMBL237_EC50,act_mid20,98978916,mondrian_wstd,191,573,191,29,18,0.9633507853403142,0.9655172413793104,0.9629629629629629,-0.25542784163474774,0.9444444444444444,0.9653179190751445,2.0873474630700106,3.533148802123391,3.4946494378899455,0.7719148662929166,0.7936507936507936,7.467304219119483,7.45479259104847
CHEMBL237_EC50,act_mid20,98978916,mondrian_rfstd,191,573,191,29,18,0.9214659685863874,0.9310344827586207,0.9197530864197531,-1.12813963388676,0.8888888888888888,0.9248554913294798,3.596660244059091,3.4891921958028522,3.3762452333775146,0.7719148662929166,0.7936507936507936,7.467304219119483,7.45479259104847
CHEMBL237_EC50,act_mid20,98978916,mondrian_nb,191,573,191,29,18,0.93717277486911,0.9655172413793104,0.9320987654320988,-3.341847594721159,0.9444444444444444,0.9364161849710982,-0.8028259473346178,3.4292854913610493,3.53176403052654,0.7719148662929166,0.7936507936507936,7.467304219119483,7.45479259104847
CHEMBL237_EC50,act_mid20,91819329,global,191,573,191,29,19,0.9790575916230366,0.896551724137931,0.9938271604938271,9.727543635589608,0.8947368421052632,0.9883720930232558,9.363525091799263,2.903544097872072,2.9035440978720715,0.7762890738600999,0.7945205479452054,7.467304219119483,7.390775652375665
CHEMBL237_EC50,act_mid20,91819329,mondrian_wstd,191,573,191,29,19,0.9214659685863874,0.8275862068965517,0.9382716049382716,11.068539804171984,0.7894736842105263,0.936046511627907,14.657282741738065,3.470174231986229,3.5778523558940125,0.7762890738600999,0.7945205479452054,7.467304219119483,7.390775652375665
CHEMBL237_EC50,act_mid20,91819329,mondrian_rfstd,191,573,191,29,19,0.9319371727748691,0.7931034482758621,0.9567901234567902,16.368667518092806,0.6842105263157895,0.9593023255813954,27.50917992656059,3.2128437964274483,3.1932817321891696,0.7762890738600999,0.7945205479452054,7.467304219119483,7.390775652375665
CHEMBL237_EC50,act_mid20,91819329,mondrian_nb,191,573,191,29,19,0.9528795811518325,0.896551724137931,0.9629629629629629,6.6411238825031855,0.8947368421052632,0.9593023255813954,6.456548347613222,3.199330874614363,3.443315004828353,0.7762890738600999,0.7945205479452054,7.467304219119483,7.390775652375665
CHEMBL237_Ki,act_mid20,6021738,global,521,1561,521,56,31,0.927063339731286,0.875,0.9333333333333333,5.833333333333335,0.8709677419354839,0.9306122448979591,5.964450296247525,2.6207584805512703,2.62075848055127,0.768247521203506,0.7875,7.171866555791526,7.421393406157699
CHEMBL237_Ki,act_mid20,6021738,mondrian_wstd,521,1561,521,56,31,0.9385796545105566,0.9107142857142857,0.9419354838709677,3.1221198156682006,0.9032258064516129,0.9408163265306122,3.7590520078999323,2.717573585596336,2.7437243210208804,0.768247521203506,0.7875,7.171866555791526,7.421393406157699
CHEMBL237_Ki,act_mid20,6021738,mondrian_rfstd,521,1561,521,56,31,0.8714011516314779,0.6785714285714286,0.8946236559139785,21.60522273425499,0.6451612903225806,0.8857142857142857,24.055299539170505,2.6022159126471203,2.4887343891331506,0.768247521203506,0.7875,7.171866555791526,7.421393406157699
CHEMBL237_Ki,act_mid20,6021738,mondrian_nb,521,1561,521,56,31,0.9193857965451055,0.8214285714285714,0.9311827956989247,10.97542242703533,0.7741935483870968,0.9285714285714286,15.437788018433185,2.6475684373781703,2.5680312738686166,0.768247521203506,0.7875,7.171866555791526,7.421393406157699
CHEMBL237_Ki,act_mid20,98978916,global,521,1561,521,56,30,0.9213051823416507,0.8928571428571429,0.9247311827956989,3.1874039938555976,0.8,0.9287169042769857,12.871690427698567,2.488897315975406,2.488897315975405,0.7633474331922381,0.7887323943661971,7.171866555791526,7.362725430004402
CHEMBL237_Ki,act_mid20,98978916,mondrian_wstd,521,1561,521,56,30,0.9136276391554703,0.8571428571428571,0.9204301075268817,6.32872503840246,0.7666666666666667,0.9226069246435845,15.59402579769178,2.559665050686614,2.5902253347898943,0.7633474331922381,0.7887323943661971,7.171866555791526,7.362725430004402
CHEMBL237_Ki,act_mid20,98978916,mondrian_rfstd,521,1561,521,56,30,0.8733205374280231,0.6785714285714286,0.896774193548387,21.820276497695843,0.6,0.890020366598778,29.002036659877806,2.6536108134183243,2.5670809414620144,0.7633474331922381,0.7887323943661971,7.171866555791526,7.362725430004402
CHEMBL237_Ki,act_mid20,98978916,mondrian_nb,521,1561,521,56,30,0.927063339731286,0.8571428571428571,0.9354838709677419,7.834101382488479,0.7666666666666667,0.9368635437881874,17.019687712152066,2.5947425175612584,2.4634982211928325,0.7633474331922381,0.7887323943661971,7.171866555791526,7.362725430004402
CHEMBL237_Ki,act_mid20,91819329,global,521,1561,521,56,32,0.9328214971209213,0.9285714285714286,0.9333333333333333,0.4761904761904745,0.90625,0.934560327198364,2.8310327198364016,2.594221507369987,2.594221507369987,0.7721269075609976,0.7894736842105263,7.171866555791526,7.365860021181647
CHEMBL237_Ki,act_mid20,91819329,mondrian_wstd,521,1561,521,56,32,0.8963531669865643,0.9107142857142857,0.8946236559139785,-1.6090629800307177,0.875,0.8977505112474438,2.275051124744376,2.5613534939876685,2.7153633272338493,0.7721269075609976,0.7894736842105263,7.171866555791526,7.365860021181647
CHEMBL237_Ki,act_mid20,91819329,mondrian_rfstd,521,1561,521,56,32,0.8656429942418427,0.7142857142857143,0.8838709677419355,16.95852534562212,0.6875,0.8773006134969326,18.980061349693255,2.591620585456207,2.4545910818990486,0.7721269075609976,0.7894736842105263,7.171866555791526,7.365860021181647
CHEMBL237_Ki,act_mid20,91819329,mondrian_nb,521,1561,521,56,32,0.9289827255278311,0.9107142857142857,0.9311827956989247,2.0468509984639005,0.875,0.9325153374233128,5.751533742331283,2.64104033124802,2.4761412638428197,0.7721269075609976,0.7894736842105263,7.171866555791526,7.365860021181647
CHEMBL239_EC50,act_mid20,6021738,global,345,1032,344,29,14,0.9623188405797102,0.6551724137931034,0.990506329113924,33.53339153208206,0.5714285714285714,0.9788519637462235,40.742339231765214,2.449284647657008,2.449284647657008,0.7525691041961888,0.7761194029850746,6.200491166992771,6.390069918273778
CHEMBL239_EC50,act_mid20,6021738,mondrian_wstd,345,1032,344,29,14,0.9478260869565217,0.6896551724137931,0.9715189873417721,28.186381492797896,0.7142857142857143,0.9577039274924471,24.341821320673283,2.440627962392094,2.506779785668317,0.7525691041961888,0.7761194029850746,6.200491166992771,6.390069918273778
CHEMBL239_EC50,act_mid20,6021738,mondrian_rfstd,345,1032,344,29,14,0.8898550724637682,0.4482758620689655,0.930379746835443,48.21038847664775,0.42857142857142855,0.9093655589123867,48.079413034095815,2.379105505446568,2.3250104055814553,0.7525691041961888,0.7761194029850746,6.200491166992771,6.390069918273778
CHEMBL239_EC50,act_mid20,6021738,mondrian_nb,345,1032,344,29,14,0.9507246376811594,0.6551724137931034,0.9778481012658228,32.26756874727194,0.5,0.9697885196374623,46.97885196374622,2.603995164514027,2.4787746026291826,0.7525691041961888,0.7761194029850746,6.200491166992771,6.390069918273778
CHEMBL239_EC50,act_mid20,98978916,global,345,1032,344,29,16,0.9739130434782609,0.7931034482758621,0.990506329113924,19.740288083806192,0.6875,0.9878419452887538,30.03419452887538,2.6393415393183717,2.6393415393183703,0.7566803403284353,0.7794117647058824,6.200491166992771,6.367432250714304
CHEMBL239_EC50,act_mid20,98978916,mondrian_wstd,345,1032,344,29,16,0.9507246376811594,0.8275862068965517,0.9620253164556962,13.44391095591445,0.75,0.9604863221884499,21.048632218844986,2.6032472173395695,2.7107513681263358,0.7566803403284353,0.7794117647058824,6.200491166992771,6.367432250714304
CHEMBL239_EC50,act_mid20,98978916,mondrian_rfstd,345,1032,344,29,16,0.9217391304347826,0.6551724137931034,0.9462025316455697,29.103011785246625,0.625,0.9361702127659575,31.117021276595747,2.636566209227873,2.6012635284300405,0.7566803403284353,0.7794117647058824,6.200491166992771,6.367432250714304
CHEMBL239_EC50,act_mid20,98978916,mondrian_nb,345,1032,344,29,16,0.9768115942028985,0.8275862068965517,0.990506329113924,16.292012221737227,0.75,0.9878419452887538,23.78419452887538,2.870470752925303,2.837945639970773,0.7566803403284353,0.7794117647058824,6.200491166992771,6.367432250714304
CHEMBL239_EC50,act_mid20,91819329,global,345,1032,344,29,18,0.9681159420289855,0.6896551724137931,0.9936708860759493,30.40157136621562,0.5555555555555556,0.9908256880733946,43.5270132517839,2.633318963718685,2.6333189637186836,0.7557724114654053,0.7794117647058824,6.200491166992771,6.383563832191852
CHEMBL239_EC50,act_mid20,91819329,mondrian_wstd,345,1032,344,29,18,0.9565217391304348,0.7586206896551724,0.9746835443037974,21.606285464862506,0.6666666666666666,0.9724770642201835,30.58103975535169,2.6364449599999484,2.863470275951198,0.7557724114654053,0.7794117647058824,6.200491166992771,6.383563832191852
CHEMBL239_EC50,act_mid20,91819329,mondrian_rfstd,345,1032,344,29,18,0.9478260869565217,0.5862068965517241,0.9810126582278481,39.480576167612405,0.5555555555555556,0.9694189602446484,41.386340468909275,2.7671677633047764,2.647339127667867,0.7557724114654053,0.7794117647058824,6.200491166992771,6.383563832191852
CHEMBL239_EC50,act_mid20,91819329,mondrian_nb,345,1032,344,29,18,0.9739130434782609,0.7586206896551724,0.9936708860759493,23.505019642077695,0.6666666666666666,0.9908256880733946,32.41590214067279,2.784128642296078,2.784948966913491,0.7557724114654053,0.7794117647058824,6.200491166992771,6.383563832191852
CHEMBL244_Ki,act_mid20,6021738,global,619,1858,620,77,52,0.8594507269789984,0.7922077922077922,0.8690036900369004,7.679589782910812,0.7884615384615384,0.8659611992945326,7.7499660832994195,2.776190683930958,2.776190683930958,0.752992199031539,0.7727272727272727,7.08086107743304,7.1963047470534605
CHEMBL244_Ki,act_mid20,6021738,mondrian_wstd,619,1858,620,77,52,0.840064620355412,0.7272727272727273,0.8560885608856088,12.88158336128815,0.6730769230769231,0.855379188712522,18.230226563559892,2.867201055282752,2.7861320783107746,0.752992199031539,0.7727272727272727,7.08086107743304,7.1963047470534605
CHEMBL244_Ki,act_mid20,6021738,mondrian_rfstd,619,1858,620,77,52,0.8174474959612278,0.6753246753246753,0.8376383763837638,16.231370105908848,0.6346153846153846,0.8342151675485009,19.959978293311632,3.046824684277746,2.8495367768479816,0.752992199031539,0.7727272727272727,7.08086107743304,7.1963047470534605
CHEMBL244_Ki,act_mid20,6021738,mondrian_nb,619,1858,620,77,52,0.8707592891760905,0.7662337662337663,0.8856088560885609,11.937508985479461,0.75,0.8818342151675485,13.183421516754844,2.793908613884315,2.6080350544167326,0.752992199031539,0.7727272727272727,7.08086107743304,7.1963047470534605
CHEMBL244_Ki,act_mid20,98978916,global,619,1858,620,77,61,0.8562197092084006,0.7792207792207793,0.8671586715867159,8.793789236593664,0.7213114754098361,0.8709677419354839,14.96562665256478,2.745744961012754,2.7457449610127536,0.7590726591071673,0.7777777777777778,7.08086107743304,7.136195552084788
CHEMBL244_Ki,act_mid20,98978916,mondrian_wstd,619,1858,620,77,61,0.875605815831987,0.8181818181818182,0.8837638376383764,6.558201945655817,0.7704918032786885,0.8870967741935484,11.660497091485988,3.039166552484022,3.07132626249074,0.7590726591071673,0.7777777777777778,7.08086107743304,7.136195552084788
CHEMBL244_Ki,act_mid20,98978916,mondrian_rfstd,619,1858,620,77,61,0.8174474959612278,0.6883116883116883,0.8357933579335793,14.748166962189103,0.6229508196721312,0.8387096774193549,21.57588577472237,3.1092564829576097,2.8555596111370827,0.7590726591071673,0.7777777777777778,7.08086107743304,7.136195552084788
CHEMBL244_Ki,act_mid20,98978916,mondrian_nb,619,1858,620,77,61,0.8416801292407108,0.7662337662337663,0.8523985239852399,8.616475775147359,0.7049180327868853,0.8566308243727598,15.171279158587458,2.6791128519255287,2.6741748557614224,0.7590726591071673,0.7777777777777778,7.08086107743304,7.136195552084788
CHEMBL244_Ki,act_mid20,91819329,global,619,1858,620,77,62,0.8675282714054927,0.7662337662337663,0.8819188191881919,11.568505295442566,0.7580645161290323,0.8797127468581688,12.164823072913656,2.6765059642798845,2.6765059642798854,0.75959503828806,0.7777777777777778,7.08086107743304,7.125710229904508
CHEMBL244_Ki,act_mid20,91819329,mondrian_wstd,619,1858,620,77,62,0.8820678513731826,0.7662337662337663,0.8985239852398524,13.229021900608618,0.7580645161290323,0.895870736086176,13.78062199571437,3.068807484324866,3.146999920264934,0.75959503828806,0.7777777777777778,7.08086107743304,7.125710229904508
CHEMBL244_Ki,act_mid20,91819329,mondrian_rfstd,619,1858,620,77,62,0.81421647819063,0.6493506493506493,0.8376383763837638,18.828772703311447,0.6290322580645161,0.8348294434470377,20.579718538252155,2.966152707218351,2.8517186285101035,0.75959503828806,0.7777777777777778,7.08086107743304,7.125710229904508
CHEMBL244_Ki,act_mid20,91819329,mondrian_nb,619,1858,620,77,62,0.8788368336025848,0.7662337662337663,0.8948339483394834,12.860018210571711,0.7419354838709677,0.8940754039497307,15.213992007876298,2.803602961571321,2.678648235250691,0.75959503828806,0.7777777777777778,7.08086107743304,7.125710229904508
CHEMBL264_Ki,act_mid20,6021738,global,572,1717,573,43,25,0.972027972027972,0.9534883720930233,0.9735349716446124,2.004659955158916,0.96,0.9725776965265083,1.2577696526508308,2.543981498940194,2.543981498940195,0.7559018147867108,0.7583426028921023,7.8257562791276944,7.748781080000592
CHEMBL264_Ki,act_mid20,6021738,mondrian_wstd,572,1717,573,43,25,0.9685314685314685,0.9302325581395349,0.9716446124763705,4.1412054336835595,0.92,0.9707495429616088,5.074954296160872,2.5556932814911932,2.5789749618408364,0.7559018147867108,0.7583426028921023,7.8257562791276944,7.748781080000592
CHEMBL264_Ki,act_mid20,6021738,mondrian_rfstd,572,1717,573,43,25,0.8933566433566433,0.7674418604651163,0.9035916824196597,13.614982195454338,0.8,0.8976234003656307,9.762340036563067,2.220791317445311,2.1903657980542715,0.7559018147867108,0.7583426028921023,7.8257562791276944,7.748781080000592
CHEMBL264_Ki,act_mid20,6021738,mondrian_nb,572,1717,573,43,25,0.9458041958041958,0.9069767441860465,0.9489603024574669,4.198355827142041,0.88,0.9488117001828154,6.881170018281535,2.4422049877630103,2.3168249403749437,0.7559018147867108,0.7583426028921023,7.8257562791276944,7.748781080000592
CHEMBL264_Ki,act_mid20,98978916,global,572,1717,573,43,25,0.9615384615384616,0.9767441860465116,0.9603024574669187,-1.6441728579592918,0.96,0.9616087751371115,0.1608775137111551,2.2901079196929928,2.2901079196929923,0.7552616265132693,0.756338899196042,7.8257562791276944,7.724824873496994
CHEMBL264_Ki,act_mid20,98978916,mondrian_wstd,572,1717,573,43,25,0.9300699300699301,0.8372093023255814,0.9376181474480151,10.040884512243364,0.8,0.9360146252285192,13.601462522851914,2.403358441085585,2.249980058971184,0.7552616265132693,0.756338899196042,7.8257562791276944,7.724824873496994
CHEMBL264_Ki,act_mid20,98978916,mondrian_rfstd,572,1717,573,43,25,0.8723776223776224,0.6976744186046512,0.8865784499054821,18.89040313008309,0.64,0.8829981718464351,24.299817184643512,2.242595883761899,2.2660500281422142,0.7552616265132693,0.756338899196042,7.8257562791276944,7.724824873496994
CHEMBL264_Ki,act_mid20,98978916,mondrian_nb,572,1717,573,43,25,0.9195804195804196,0.7906976744186046,0.9300567107750473,13.935903635644264,0.76,0.926873857404022,16.687385740402195,2.282212954855919,2.0963722809604777,0.7552616265132693,0.756338899196042,7.8257562791276944,7.724824873496994
CHEMBL264_Ki,act_mid20,91819329,global,572,1717,573,43,30,0.9790209790209791,0.9767441860465116,0.9792060491493384,0.24618631028268112,0.9666666666666667,0.9797047970479705,1.3038130381303858,2.6529594044376057,2.6529594044376066,0.7521208663776391,0.75,7.8257562791276944,7.724903069380493
CHEMBL264_Ki,act_mid20,91819329,mondrian_wstd,572,1717,573,43,30,0.9632867132867133,0.9069767441860465,0.9678638941398866,6.088714995384015,0.8666666666666667,0.9686346863468634,10.196801968019676,2.6258650700136834,2.526191968554468,0.7521208663776391,0.75,7.8257562791276944,7.724903069380493
CHEMBL264_Ki,act_mid20,91819329,mondrian_rfstd,572,1717,573,43,30,0.8933566433566433,0.6976744186046512,0.9092627599243857,21.158834131973446,0.7,0.9040590405904059,20.40590405904059,2.5249768377012596,2.493874196239051,0.7521208663776391,0.75,7.8257562791276944,7.724903069380493
CHEMBL264_Ki,act_mid20,91819329,mondrian_nb,572,1717,573,43,30,0.9458041958041958,0.8604651162790697,0.9527410207939508,9.22759045148811,0.8,0.9538745387453874,15.387453874538737,2.4774863915306793,2.2639772537690375,0.7521208663776391,0.75,7.8257562791276944,7.724903069380493
CHEMBL287_Ki,act_mid20,6021738,global,266,796,266,11,6,0.9849624060150376,0.9090909090909091,0.9882352941176471,7.9144385026738036,0.8333333333333334,0.9884615384615385,15.512820512820513,2.7393033454287976,2.739303345428798,0.7055496946965821,0.7217668488160291,7.553448948377032,7.44531659960862
CHEMBL287_Ki,act_mid20,6021738,mondrian_wstd,266,796,266,11,6,0.9887218045112782,0.9090909090909091,0.9921568627450981,8.3065953654189,0.8333333333333334,0.9923076923076923,15.897435897435896,2.782019219959926,2.5499169132714563,0.7055496946965821,0.7217668488160291,7.553448948377032,7.44531659960862
CHEMBL287_Ki,act_mid20,6021738,mondrian_rfstd,266,796,266,11,6,0.9285714285714286,0.6363636363636364,0.9411764705882353,30.481283422459892,0.6666666666666666,0.9346153846153846,26.7948717948718,2.8024741114291807,2.5712375320068586,0.7055496946965821,0.7217668488160291,7.553448948377032,7.44531659960862
CHEMBL287_Ki,act_mid20,6021738,mondrian_nb,266,796,266,11,6,0.9962406015037594,1.0,0.996078431372549,-0.39215686274509665,1.0,0.9961538461538462,-0.38461538461538325,2.837068204495615,2.6931422349890983,0.7055496946965821,0.7217668488160291,7.553448948377032,7.44531659960862
CHEMBL287_Ki,act_mid20,98978916,global,266,796,266,11,4,0.9661654135338346,0.9090909090909091,0.9686274509803922,5.95365418894831,0.75,0.9694656488549618,21.94656488549618,2.396723026231447,2.3967230262314474,0.7076581931257392,0.7263814616755793,7.553448948377032,7.474544938996556
CHEMBL287_Ki,act_mid20,98978916,mondrian_wstd,266,796,266,11,4,0.9661654135338346,1.0,0.9647058823529412,-3.529411764705881,1.0,0.9656488549618321,-3.435114503816794,2.36066856866172,2.39897886386798,0.7076581931257392,0.7263814616755793,7.553448948377032,7.474544938996556
CHEMBL287_Ki,act_mid20,98978916,mondrian_rfstd,266,796,266,11,4,0.924812030075188,0.8181818181818182,0.9294117647058824,11.122994652406415,0.75,0.9274809160305344,17.74809160305344,2.3052814651850206,2.0553961535063903,0.7076581931257392,0.7263814616755793,7.553448948377032,7.474544938996556
CHEMBL287_Ki,act_mid20,98978916,mondrian_nb,266,796,266,11,4,0.9511278195488722,0.9090909090909091,0.9529411764705882,4.385026737967912,0.75,0.9541984732824428,20.419847328244277,2.295704042483891,2.2275659211196643,0.7076581931257392,0.7263814616755793,7.553448948377032,7.474544938996556
CHEMBL287_Ki,act_mid20,91819329,global,266,796,266,11,2,0.9924812030075187,1.0,0.9921568627450981,-0.7843137254901933,1.0,0.9924242424242424,-0.7575757575757569,2.733052146744568,2.733052146744568,0.7014656405517895,0.7217668488160291,7.553448948377032,7.458195366375149
CHEMBL287_Ki,act_mid20,91819329,mondrian_wstd,266,796,266,11,2,0.981203007518797,1.0,0.9803921568627451,-1.9607843137254943,1.0,0.9810606060606061,-1.8939393939393923,2.8013660394511115,2.6580719130375425,0.7014656405517895,0.7217668488160291,7.553448948377032,7.458195366375149
CHEMBL287_Ki,act_mid20,91819329,mondrian_rfstd,266,796,266,11,2,0.9661654135338346,0.8181818181818182,0.9725490196078431,15.43672014260249,0.5,0.9696969696969697,46.96969696969697,2.4995709284620475,2.2816872305503706,0.7014656405517895,0.7217668488160291,7.553448948377032,7.458195366375149
CHEMBL287_Ki,act_mid20,91819329,mondrian_nb,266,796,266,11,2,0.9548872180451128,0.9090909090909091,0.9568627450980393,4.77718360071302,0.5,0.9583333333333334,45.833333333333336,2.7077408081878236,2.9252458810887885,0.7014656405517895,0.7217668488160291,7.553448948377032,7.458195366375149
CHEMBL3979_EC50,act_mid20,6021738,global,225,675,225,25,17,0.8755555555555555,0.76,0.89,13.0,0.8235294117647058,0.8798076923076923,5.627828054298645,2.052854654441945,2.052854654441946,0.773784141048296,0.7887323943661971,6.627554213308777,6.702306769624979
CHEMBL3979_EC50,act_mid20,6021738,mondrian_wstd,225,675,225,25,17,0.8888888888888888,0.84,0.895,5.500000000000005,0.8823529411764706,0.8894230769230769,0.707013574660631,2.520078811229032,2.5543869567292337,0.773784141048296,0.7887323943661971,6.627554213308777,6.702306769624979
CHEMBL3979_EC50,act_mid20,6021738,mondrian_rfstd,225,675,225,25,17,0.8444444444444444,0.64,0.87,23.0,0.7058823529411765,0.8557692307692307,14.988687782805421,2.4656152313595916,2.240874220625707,0.773784141048296,0.7887323943661971,6.627554213308777,6.702306769624979
CHEMBL3979_EC50,act_mid20,6021738,mondrian_nb,225,675,225,25,17,0.8577777777777778,0.64,0.885,24.5,0.7058823529411765,0.8701923076923077,16.430995475113118,2.0761705721001693,1.965917615851497,0.773784141048296,0.7887323943661971,6.627554213308777,6.702306769624979
CHEMBL3979_EC50,act_mid20,98978916,global,225,675,225,25,15,0.9422222222222222,0.92,0.945,2.499999999999991,0.9333333333333333,0.9428571428571428,0.952380952380949,2.425877107501943,2.425877107501943,0.7680331183101822,0.7833333333333333,6.627554213308776,6.773431150253595
CHEMBL3979_EC50,act_mid20,98978916,mondrian_wstd,225,675,225,25,15,0.8888888888888888,0.8,0.9,9.999999999999998,0.8,0.8952380952380953,9.523809523809524,2.4388783154434073,2.455591015752824,0.7680331183101822,0.7833333333333333,6.627554213308776,6.773431150253595
CHEMBL3979_EC50,act_mid20,98978916,mondrian_rfstd,225,675,225,25,15,0.8133333333333334,0.52,0.85,32.99999999999999,0.6,0.8285714285714286,22.857142857142865,2.382848391570062,2.0412718153160028,0.7680331183101822,0.7833333333333333,6.627554213308776,6.773431150253595
CHEMBL3979_EC50,act_mid20,98978916,mondrian_nb,225,675,225,25,15,0.9155555555555556,0.88,0.92,4.0000000000000036,0.8666666666666667,0.919047619047619,5.23809523809523,2.3914859728466986,2.190520041143456,0.7680331183101822,0.7833333333333333,6.627554213308776,6.773431150253595
CHEMBL3979_EC50,act_mid20,91819329,global,225,675,225,25,15,0.9288888888888889,0.96,0.925,-3.499999999999992,0.9333333333333333,0.9285714285714286,-0.4761904761904745,2.41335341510186,2.41335341510186,0.7749839923681852,0.7878787878787878,6.627554213308774,6.775148710952997
CHEMBL3979_EC50,act_mid20,91819329,mondrian_wstd,225,675,225,25,15,0.8933333333333333,0.88,0.895,1.5000000000000013,0.8,0.9,9.999999999999998,2.6709340929060454,2.791892112542243,0.7749839923681852,0.7878787878787878,6.627554213308774,6.775148710952997
CHEMBL3979_EC50,act_mid20,91819329,mondrian_rfstd,225,675,225,25,15,0.8666666666666667,0.72,0.885,16.500000000000004,0.8,0.8714285714285714,7.14285714285714,2.6178415589886126,2.3948727941950314,0.7749839923681852,0.7878787878787878,6.627554213308774,6.775148710952997
CHEMBL3979_EC50,act_mid20,91819329,mondrian_nb,225,675,225,25,15,0.92,0.88,0.925,4.5000000000000036,0.8,0.9285714285714286,12.857142857142856,2.3648006514457385,2.3577439648924847,0.7749839923681852,0.7878787878787878,6.627554213308774,6.775148710952997
